written 0 rows (0 ms)
written 34256000 rows  (886 ms)
written 34264000 rows  (896 ms)
written 34272000 rows  (995 ms)
written 34280000 rows  (1404 ms)
written 34288000 rows  (899 ms)
written 34296000 rows  (1149 ms)
written 34304000 rows  (1036 ms)
written 34312000 rows  (935 ms)
written 34320000 rows  (1001 ms)
written 34328000 rows  (1011 ms)
written 34336000 rows  (1024 ms)
written 34344000 rows  (1288 ms)
written 34352000 rows  (988 ms)
written 34360000 rows  (993 ms)
written 34368000 rows  (921 ms)
written 34376000 rows  (986 ms)
written 34384000 rows  (961 ms)
written 34392000 rows  (1105 ms)
written 34400000 rows  (1084 ms)
written 34408000 rows  (1215 ms)
written 34416000 rows  (972 ms)
written 34424000 rows  (987 ms)
written 34432000 rows  (895 ms)
written 34440000 rows  (789 ms)
written 34448000 rows  (907 ms)
written 34456000 rows  (1002 ms)
written 34464000 rows  (811 ms)
written 34472000 rows  (1142 ms)
written 34480000 rows  (979 ms)
written 34488000 rows  (1013 ms)
written 34496000 rows  (925 ms)
written 34504000 rows  (1366 ms)
written 34512000 rows  (979 ms)
written 34520000 rows  (1093 ms)
written 34528000 rows  (1032 ms)
written 34536000 rows  (1340 ms)
written 34544000 rows  (1008 ms)
written 34552000 rows  (1043 ms)
written 34560000 rows  (1180 ms)
written 34568000 rows  (1228 ms)
written 34576000 rows  (1089 ms)
written 34584000 rows  (978 ms)
written 34592000 rows  (995 ms)
written 34600000 rows  (1419 ms)
written 34608000 rows  (1140 ms)
written 34616000 rows  (1042 ms)
written 34624000 rows  (1133 ms)
written 34632000 rows  (1012 ms)
written 34640000 rows  (990 ms)
written 34648000 rows  (1000 ms)
written 34656000 rows  (996 ms)
written 34664000 rows  (1136 ms)
written 34672000 rows  (997 ms)
written 34680000 rows  (980 ms)
written 34688000 rows  (986 ms)
written 34696000 rows  (1098 ms)
written 34704000 rows  (981 ms)
written 34712000 rows  (970 ms)
written 34720000 rows  (1036 ms)
written 34728000 rows  (1235 ms)
written 34736000 rows  (1133 ms)
written 34744000 rows  (1079 ms)
written 34752000 rows  (980 ms)
written 34760000 rows  (1364 ms)
written 34768000 rows  (972 ms)
written 34776000 rows  (1037 ms)
written 34784000 rows  (997 ms)
written 34792000 rows  (1286 ms)
written 34800000 rows  (1076 ms)
written 34808000 rows  (779 ms)
written 34816000 rows  (993 ms)
written 34824000 rows  (1054 ms)
written 34832000 rows  (1001 ms)
written 34840000 rows  (980 ms)
written 34848000 rows  (1019 ms)
written 34856000 rows  (1250 ms)
written 34864000 rows  (992 ms)
written 34872000 rows  (992 ms)
written 34880000 rows  (1018 ms)
written 34888000 rows  (973 ms)
written 34896000 rows  (1049 ms)
written 34904000 rows  (996 ms)
written 34912000 rows  (878 ms)
written 34920000 rows  (1222 ms)
written 34928000 rows  (1011 ms)
written 34936000 rows  (982 ms)
written 34944000 rows  (1184 ms)
written 34952000 rows  (1016 ms)
written 34960000 rows  (1099 ms)
written 34968000 rows  (1136 ms)
written 34976000 rows  (1364 ms)
written 34984000 rows  (1549 ms)
written 34992000 rows  (996 ms)
written 35000000 rows  (1219 ms)
written 35008000 rows  (1090 ms)
written 35016000 rows  (1000 ms)
written 35024000 rows  (1302 ms)
written 35032000 rows  (1054 ms)
written 35040000 rows  (1024 ms)
written 35048000 rows  (2650 ms)
written 35056000 rows  (1201 ms)
written 35064000 rows  (1441 ms)
written 35072000 rows  (1296 ms)
written 35080000 rows  (1075 ms)
written 35088000 rows  (1165 ms)
written 35096000 rows  (1178 ms)
written 35104000 rows  (1001 ms)
written 35112000 rows  (1387 ms)
written 35120000 rows  (992 ms)
written 35128000 rows  (1007 ms)
written 35136000 rows  (1558 ms)
written 35144000 rows  (1013 ms)
written 35152000 rows  (1040 ms)
written 35160000 rows  (1530 ms)
written 35168000 rows  (885 ms)
written 35176000 rows  (1292 ms)
written 35184000 rows  (981 ms)
written 35192000 rows  (1018 ms)
written 35200000 rows  (989 ms)
written 35208000 rows  (926 ms)
written 35216000 rows  (994 ms)
written 35224000 rows  (1174 ms)
written 35232000 rows  (996 ms)
written 35240000 rows  (1132 ms)
written 35248000 rows  (919 ms)
written 35256000 rows  (1201 ms)
written 35264000 rows  (985 ms)
written 35272000 rows  (893 ms)
written 35280000 rows  (980 ms)
written 35288000 rows  (1088 ms)
written 35296000 rows  (1078 ms)
written 35304000 rows  (1413 ms)
written 35312000 rows  (1133 ms)
written 35320000 rows  (1006 ms)
written 35328000 rows  (988 ms)
written 35336000 rows  (970 ms)
written 35344000 rows  (999 ms)
written 35352000 rows  (987 ms)
written 35360000 rows  (1205 ms)
written 35368000 rows  (1507 ms)
written 35376000 rows  (1044 ms)
written 35384000 rows  (1055 ms)
written 35392000 rows  (1360 ms)
written 35400000 rows  (984 ms)
written 35408000 rows  (1010 ms)
written 35416000 rows  (795 ms)
written 35424000 rows  (1009 ms)
written 35432000 rows  (1227 ms)
written 35440000 rows  (984 ms)
written 35448000 rows  (1249 ms)
written 35456000 rows  (1100 ms)
written 35464000 rows  (1001 ms)
written 35472000 rows  (1001 ms)
written 35480000 rows  (992 ms)
written 35488000 rows  (995 ms)
written 35496000 rows  (1242 ms)
written 35504000 rows  (978 ms)
written 35512000 rows  (957 ms)
written 35520000 rows  (1113 ms)
written 35528000 rows  (999 ms)
written 35536000 rows  (1133 ms)
written 35544000 rows  (1249 ms)
written 35552000 rows  (1023 ms)
written 35560000 rows  (1836 ms)
written 35568000 rows  (1019 ms)
written 35576000 rows  (1017 ms)
written 35584000 rows  (1046 ms)
written 35592000 rows  (1354 ms)
written 35600000 rows  (1087 ms)
written 35608000 rows  (1001 ms)
written 35616000 rows  (989 ms)
written 35624000 rows  (1135 ms)
written 35632000 rows  (1017 ms)
written 35640000 rows  (1142 ms)
written 35648000 rows  (1138 ms)
written 35656000 rows  (990 ms)
written 35664000 rows  (1063 ms)
written 35672000 rows  (1024 ms)
written 35680000 rows  (989 ms)
written 35688000 rows  (1950 ms)
written 35696000 rows  (1491 ms)
written 35704000 rows  (1112 ms)
written 35712000 rows  (1007 ms)
written 35720000 rows  (941 ms)
written 35728000 rows  (1001 ms)
written 35736000 rows  (1122 ms)
written 35744000 rows  (1173 ms)
written 35752000 rows  (1248 ms)
written 35760000 rows  (979 ms)
written 35768000 rows  (887 ms)
written 35776000 rows  (925 ms)
written 35784000 rows  (990 ms)
written 35792000 rows  (997 ms)
written 35800000 rows  (1015 ms)
written 35808000 rows  (1010 ms)
written 35816000 rows  (1229 ms)
written 35824000 rows  (1093 ms)
written 35832000 rows  (1010 ms)
written 35840000 rows  (1024 ms)
written 35848000 rows  (1027 ms)
written 35856000 rows  (1037 ms)
written 35864000 rows  (1518 ms)
written 35872000 rows  (1224 ms)
written 35880000 rows  (1277 ms)
written 35888000 rows  (1063 ms)
written 35896000 rows  (1046 ms)
written 35904000 rows  (973 ms)
written 35912000 rows  (1100 ms)
written 35920000 rows  (889 ms)
written 35928000 rows  (1141 ms)
written 35936000 rows  (1068 ms)
written 35944000 rows  (1251 ms)
written 35952000 rows  (1001 ms)
written 35960000 rows  (1215 ms)
written 35968000 rows  (977 ms)
written 35976000 rows  (1024 ms)
written 35984000 rows  (1459 ms)
written 35992000 rows  (1719 ms)
written 36000000 rows  (1255 ms)
written 36008000 rows  (1315 ms)
written 36016000 rows  (1071 ms)
written 36024000 rows  (1765 ms)
written 36032000 rows  (1510 ms)
written 36040000 rows  (1196 ms)
written 36048000 rows  (1193 ms)
written 36056000 rows  (1027 ms)
written 36064000 rows  (1010 ms)
written 36072000 rows  (1335 ms)
written 36080000 rows  (1004 ms)
written 36088000 rows  (1535 ms)
written 36096000 rows  (998 ms)
written 36104000 rows  (991 ms)
written 36112000 rows  (1244 ms)
written 36120000 rows  (1087 ms)
written 36128000 rows  (996 ms)
written 36136000 rows  (1218 ms)
written 36144000 rows  (1213 ms)
written 36152000 rows  (1007 ms)
written 36160000 rows  (1002 ms)
written 36168000 rows  (1009 ms)
written 36176000 rows  (1107 ms)
written 36184000 rows  (1018 ms)
written 36192000 rows  (1037 ms)
written 36200000 rows  (1232 ms)
written 36208000 rows  (1116 ms)
written 36216000 rows  (1152 ms)
written 36224000 rows  (1000 ms)
written 36232000 rows  (980 ms)
written 36240000 rows  (983 ms)
written 36248000 rows  (1397 ms)
written 36256000 rows  (1183 ms)
written 36264000 rows  (1265 ms)
written 36272000 rows  (1527 ms)
written 36280000 rows  (992 ms)
written 36288000 rows  (1022 ms)
written 36296000 rows  (1024 ms)
written 36304000 rows  (994 ms)
written 36312000 rows  (979 ms)
written 36320000 rows  (978 ms)
written 36328000 rows  (1500 ms)
written 36336000 rows  (1019 ms)
written 36344000 rows  (1078 ms)
written 36352000 rows  (1552 ms)
written 36360000 rows  (1116 ms)
written 36368000 rows  (996 ms)
written 36376000 rows  (1059 ms)
written 36384000 rows  (1066 ms)
written 36392000 rows  (1260 ms)
written 36400000 rows  (997 ms)
written 36408000 rows  (1060 ms)
written 36416000 rows  (916 ms)
written 36424000 rows  (1039 ms)
written 36432000 rows  (991 ms)
written 36440000 rows  (1043 ms)
written 36448000 rows  (1146 ms)
written 36456000 rows  (1309 ms)
written 36464000 rows  (1027 ms)
written 36472000 rows  (1539 ms)
written 36480000 rows  (1038 ms)
written 36488000 rows  (1070 ms)
written 36496000 rows  (1265 ms)
written 36504000 rows  (1024 ms)
written 36512000 rows  (1038 ms)
written 36520000 rows  (1210 ms)
written 36528000 rows  (1018 ms)
written 36536000 rows  (979 ms)
written 36544000 rows  (975 ms)
written 36552000 rows  (999 ms)
written 36560000 rows  (993 ms)
written 36568000 rows  (991 ms)
written 36576000 rows  (981 ms)
written 36584000 rows  (1242 ms)
written 36592000 rows  (1109 ms)
written 36600000 rows  (1120 ms)
written 36608000 rows  (973 ms)
written 36616000 rows  (979 ms)
written 36624000 rows  (1001 ms)
written 36632000 rows  (968 ms)
written 36640000 rows  (1075 ms)
written 36648000 rows  (1629 ms)
written 36656000 rows  (997 ms)
written 36664000 rows  (1054 ms)
written 36672000 rows  (902 ms)
written 36680000 rows  (701 ms)
written 36688000 rows  (737 ms)
written 36696000 rows  (958 ms)
written 36704000 rows  (951 ms)
written 36712000 rows  (1595 ms)
written 36720000 rows  (890 ms)
written 36728000 rows  (750 ms)
written 36736000 rows  (776 ms)
written 36744000 rows  (961 ms)
written 36752000 rows  (775 ms)
written 36760000 rows  (860 ms)
written 36768000 rows  (906 ms)
written 36776000 rows  (1180 ms)
written 36784000 rows  (758 ms)
written 36792000 rows  (909 ms)
written 36800000 rows  (738 ms)
written 36808000 rows  (1635 ms)
written 36816000 rows  (1012 ms)
written 36824000 rows  (1057 ms)
written 36832000 rows  (816 ms)
written 36840000 rows  (1123 ms)
written 36848000 rows  (914 ms)
written 36856000 rows  (1032 ms)
written 36864000 rows  (1086 ms)
written 36872000 rows  (1155 ms)
written 36880000 rows  (800 ms)
written 36888000 rows  (887 ms)
written 36896000 rows  (976 ms)
written 36904000 rows  (1206 ms)
written 36912000 rows  (1062 ms)
written 36920000 rows  (978 ms)
written 36928000 rows  (1008 ms)
written 36936000 rows  (903 ms)
written 36944000 rows  (884 ms)
written 36952000 rows  (840 ms)
written 36960000 rows  (998 ms)
written 36968000 rows  (1587 ms)
written 36976000 rows  (1006 ms)
written 36984000 rows  (958 ms)
written 36992000 rows  (1365 ms)
written 37000000 rows  (2074 ms)
written 37008000 rows  (1344 ms)
written 37016000 rows  (893 ms)
written 37024000 rows  (808 ms)
written 37032000 rows  (1229 ms)
written 37040000 rows  (980 ms)
written 37048000 rows  (1028 ms)
written 37056000 rows  (1102 ms)
written 37064000 rows  (879 ms)
written 37072000 rows  (902 ms)
written 37080000 rows  (1144 ms)
written 37088000 rows  (800 ms)
written 37096000 rows  (1217 ms)
written 37104000 rows  (910 ms)
written 37112000 rows  (996 ms)
written 37120000 rows  (912 ms)
written 37128000 rows  (838 ms)
written 37136000 rows  (837 ms)
written 37144000 rows  (893 ms)
written 37152000 rows  (971 ms)
written 37160000 rows  (1588 ms)
written 37168000 rows  (973 ms)
written 37176000 rows  (1829 ms)
written 37184000 rows  (925 ms)
written 37192000 rows  (991 ms)
written 37200000 rows  (895 ms)
written 37208000 rows  (981 ms)
written 37216000 rows  (895 ms)
written 37224000 rows  (1163 ms)
written 37232000 rows  (998 ms)
written 37240000 rows  (1247 ms)
written 37248000 rows  (3720 ms)
written 37256000 rows  (1254 ms)
written 37264000 rows  (1100 ms)
written 37272000 rows  (1267 ms)
written 37280000 rows  (981 ms)
written 37288000 rows  (1215 ms)
written 37296000 rows  (813 ms)
written 37304000 rows  (780 ms)
written 37312000 rows  (786 ms)
written 37320000 rows  (849 ms)
written 37328000 rows  (3021 ms)
written 37336000 rows  (1324 ms)
written 37344000 rows  (1021 ms)
written 37352000 rows  (2236 ms)
written 37360000 rows  (2200 ms)
written 37368000 rows  (1561 ms)
written 37376000 rows  (1141 ms)
written 37384000 rows  (1396 ms)
written 37392000 rows  (1004 ms)
written 37400000 rows  (1023 ms)
written 37408000 rows  (1017 ms)
written 37416000 rows  (1385 ms)
written 37424000 rows  (892 ms)
written 37432000 rows  (901 ms)
written 37440000 rows  (752 ms)
written 37448000 rows  (877 ms)
written 37456000 rows  (1300 ms)
written 37464000 rows  (872 ms)
written 37472000 rows  (1065 ms)
written 37480000 rows  (1169 ms)
written 37488000 rows  (1120 ms)
written 37496000 rows  (913 ms)
written 37504000 rows  (2379 ms)
written 37512000 rows  (2162 ms)
written 37520000 rows  (1149 ms)
written 37528000 rows  (865 ms)
written 37536000 rows  (2257 ms)
written 37544000 rows  (1755 ms)
written 37552000 rows  (1048 ms)
written 37560000 rows  (1202 ms)
written 37568000 rows  (1051 ms)
written 37576000 rows  (979 ms)
written 37584000 rows  (2059 ms)
written 37592000 rows  (914 ms)
written 37600000 rows  (944 ms)
written 37608000 rows  (1631 ms)
written 37616000 rows  (969 ms)
written 37624000 rows  (1158 ms)
written 37632000 rows  (931 ms)
written 37640000 rows  (814 ms)
written 37648000 rows  (1249 ms)
written 37656000 rows  (978 ms)
written 37664000 rows  (2104 ms)
written 37672000 rows  (1267 ms)
written 37680000 rows  (2488 ms)
written 37688000 rows  (1266 ms)
written 37696000 rows  (1016 ms)
written 37704000 rows  (1577 ms)
written 37712000 rows  (1005 ms)
written 37720000 rows  (2439 ms)
written 37728000 rows  (978 ms)
written 37736000 rows  (1661 ms)
written 37744000 rows  (988 ms)
written 37752000 rows  (1004 ms)
written 37760000 rows  (970 ms)
written 37768000 rows  (1346 ms)
written 37776000 rows  (977 ms)
written 37784000 rows  (822 ms)
written 37792000 rows  (892 ms)
written 37800000 rows  (1628 ms)
written 37808000 rows  (916 ms)
written 37816000 rows  (1832 ms)
written 37824000 rows  (1229 ms)
written 37832000 rows  (942 ms)
written 37840000 rows  (2552 ms)
written 37848000 rows  (1126 ms)
written 37856000 rows  (1122 ms)
written 37864000 rows  (1952 ms)
written 37872000 rows  (2403 ms)
written 37880000 rows  (978 ms)
written 37888000 rows  (1103 ms)
written 37896000 rows  (829 ms)
written 37904000 rows  (889 ms)
written 37912000 rows  (1664 ms)
written 37920000 rows  (812 ms)
written 37928000 rows  (1148 ms)
written 37936000 rows  (740 ms)
written 37944000 rows  (1361 ms)
written 37952000 rows  (923 ms)
written 37960000 rows  (787 ms)
written 37968000 rows  (1088 ms)
written 37976000 rows  (1002 ms)
written 37984000 rows  (973 ms)
written 37992000 rows  (1362 ms)
written 38000000 rows  (2234 ms)
written 38008000 rows  (1264 ms)
written 38016000 rows  (3311 ms)
written 38024000 rows  (1214 ms)
written 38032000 rows  (857 ms)
written 38040000 rows  (1679 ms)
written 38048000 rows  (1004 ms)
written 38056000 rows  (1275 ms)
written 38064000 rows  (888 ms)
written 38072000 rows  (3036 ms)
written 38080000 rows  (1073 ms)
written 38088000 rows  (1069 ms)
written 38096000 rows  (2290 ms)
written 38104000 rows  (1058 ms)
written 38112000 rows  (984 ms)
written 38120000 rows  (1482 ms)
written 38128000 rows  (956 ms)
written 38136000 rows  (1255 ms)
written 38144000 rows  (984 ms)
written 38152000 rows  (3024 ms)
written 38160000 rows  (31 ms)
written 38168000 rows  (27 ms)
written 38176000 rows  (29 ms)
written 0 rows (0 ms)
written 8000 rows  (1363 ms)
written 16000 rows  (615 ms)
written 24000 rows  (610 ms)
written 32000 rows  (626 ms)
written 40000 rows  (688 ms)
written 48000 rows  (616 ms)
written 56000 rows  (867 ms)
written 64000 rows  (628 ms)
written 72000 rows  (746 ms)
written 80000 rows  (613 ms)
written 88000 rows  (898 ms)
written 96000 rows  (1309 ms)
written 104000 rows  (776 ms)
written 112000 rows  (867 ms)
written 120000 rows  (1312 ms)
written 128000 rows  (805 ms)
written 136000 rows  (1035 ms)
written 144000 rows  (897 ms)
written 152000 rows  (1664 ms)
written 160000 rows  (2645 ms)
written 168000 rows  (1027 ms)
written 176000 rows  (3458 ms)
written 184000 rows  (816 ms)
written 192000 rows  (1882 ms)
written 200000 rows  (1848 ms)
written 208000 rows  (1544 ms)
written 216000 rows  (2205 ms)
written 224000 rows  (1084 ms)
written 232000 rows  (1447 ms)
written 240000 rows  (885 ms)
written 248000 rows  (2130 ms)
written 256000 rows  (1115 ms)
written 264000 rows  (1202 ms)
written 272000 rows  (979 ms)
written 280000 rows  (1039 ms)
written 288000 rows  (1759 ms)
written 296000 rows  (1910 ms)
written 304000 rows  (2081 ms)
written 312000 rows  (1397 ms)
written 320000 rows  (1201 ms)
written 328000 rows  (1006 ms)
written 336000 rows  (1016 ms)
written 344000 rows  (1088 ms)
written 352000 rows  (1124 ms)
written 360000 rows  (1254 ms)
written 368000 rows  (981 ms)
written 376000 rows  (902 ms)
written 384000 rows  (980 ms)
written 392000 rows  (1000 ms)
written 400000 rows  (974 ms)
written 408000 rows  (981 ms)
written 416000 rows  (1230 ms)
written 424000 rows  (991 ms)
written 432000 rows  (1126 ms)
written 440000 rows  (980 ms)
written 448000 rows  (978 ms)
written 456000 rows  (1118 ms)
written 464000 rows  (1101 ms)
written 472000 rows  (979 ms)
written 480000 rows  (1012 ms)
written 488000 rows  (1176 ms)
written 496000 rows  (831 ms)
written 504000 rows  (1501 ms)
written 512000 rows  (985 ms)
written 520000 rows  (715 ms)
written 528000 rows  (1109 ms)
written 536000 rows  (976 ms)
written 544000 rows  (1113 ms)
written 552000 rows  (1059 ms)
written 560000 rows  (1987 ms)
written 568000 rows  (996 ms)
written 576000 rows  (698 ms)
written 584000 rows  (863 ms)
written 592000 rows  (1133 ms)
written 600000 rows  (2059 ms)
written 608000 rows  (1171 ms)
written 616000 rows  (1173 ms)
written 624000 rows  (879 ms)
written 632000 rows  (1028 ms)
written 640000 rows  (884 ms)
written 648000 rows  (1115 ms)
written 656000 rows  (1074 ms)
written 664000 rows  (1981 ms)
written 672000 rows  (2530 ms)
written 680000 rows  (1133 ms)
written 688000 rows  (645 ms)
written 696000 rows  (962 ms)
written 704000 rows  (967 ms)
written 712000 rows  (2034 ms)
written 720000 rows  (1091 ms)
written 728000 rows  (934 ms)
written 736000 rows  (1054 ms)
written 744000 rows  (2476 ms)
written 752000 rows  (1549 ms)
written 760000 rows  (1074 ms)
written 768000 rows  (2471 ms)
written 776000 rows  (1367 ms)
written 784000 rows  (1159 ms)
written 792000 rows  (1841 ms)
written 800000 rows  (1261 ms)
written 808000 rows  (886 ms)
written 816000 rows  (967 ms)
written 824000 rows  (999 ms)
written 832000 rows  (797 ms)
written 840000 rows  (896 ms)
written 848000 rows  (840 ms)
written 856000 rows  (964 ms)
written 864000 rows  (3379 ms)
written 872000 rows  (2228 ms)
written 880000 rows  (2114 ms)
written 888000 rows  (1126 ms)
written 896000 rows  (1317 ms)
written 904000 rows  (2731 ms)
written 912000 rows  (1063 ms)
written 920000 rows  (976 ms)
written 928000 rows  (4022 ms)
written 936000 rows  (1051 ms)
written 944000 rows  (996 ms)
written 952000 rows  (928 ms)
written 960000 rows  (903 ms)
written 968000 rows  (1103 ms)
written 976000 rows  (1953 ms)
written 984000 rows  (1484 ms)
written 992000 rows  (3463 ms)
written 1000000 rows  (1512 ms)
written 1008000 rows  (1381 ms)
written 1016000 rows  (1458 ms)
written 1024000 rows  (3251 ms)
written 1032000 rows  (3178 ms)
written 1040000 rows  (851 ms)
written 1048000 rows  (1085 ms)
written 1056000 rows  (1123 ms)
written 1064000 rows  (798 ms)
written 1072000 rows  (1254 ms)
written 1080000 rows  (971 ms)
written 1088000 rows  (1808 ms)
written 1096000 rows  (1125 ms)
written 1104000 rows  (1161 ms)
written 1112000 rows  (723 ms)
written 1120000 rows  (1277 ms)
written 1128000 rows  (994 ms)
written 1136000 rows  (843 ms)
written 1144000 rows  (821 ms)
written 1152000 rows  (995 ms)
written 1160000 rows  (1053 ms)
written 1168000 rows  (1003 ms)
written 1176000 rows  (824 ms)
written 1184000 rows  (952 ms)
written 1192000 rows  (2029 ms)
written 1200000 rows  (1114 ms)
written 1208000 rows  (624 ms)
written 1216000 rows  (751 ms)
written 1224000 rows  (1152 ms)
written 1232000 rows  (1011 ms)
written 1240000 rows  (1350 ms)
written 1248000 rows  (1596 ms)
written 1256000 rows  (921 ms)
written 1264000 rows  (1553 ms)
written 1272000 rows  (885 ms)
written 1280000 rows  (835 ms)
written 1288000 rows  (829 ms)
written 1296000 rows  (801 ms)
written 1304000 rows  (751 ms)
written 1312000 rows  (1106 ms)
written 1320000 rows  (694 ms)
written 1328000 rows  (613 ms)
written 1336000 rows  (676 ms)
written 1344000 rows  (740 ms)
written 1352000 rows  (959 ms)
written 1360000 rows  (967 ms)
written 1368000 rows  (890 ms)
written 1376000 rows  (967 ms)
written 1384000 rows  (1129 ms)
written 1392000 rows  (1016 ms)
written 1400000 rows  (789 ms)
written 1408000 rows  (836 ms)
written 1416000 rows  (1046 ms)
written 1424000 rows  (881 ms)
written 1432000 rows  (975 ms)
written 1440000 rows  (964 ms)
written 1448000 rows  (2035 ms)
written 1456000 rows  (1025 ms)
written 1464000 rows  (970 ms)
written 1472000 rows  (2263 ms)
written 1480000 rows  (1930 ms)
written 1488000 rows  (1055 ms)
written 1496000 rows  (1054 ms)
written 1504000 rows  (1027 ms)
written 1512000 rows  (1358 ms)
written 1520000 rows  (937 ms)
written 1528000 rows  (739 ms)
written 1536000 rows  (896 ms)
written 1544000 rows  (778 ms)
written 1552000 rows  (699 ms)
written 1560000 rows  (1473 ms)
written 1568000 rows  (1122 ms)
written 1576000 rows  (1885 ms)
written 1584000 rows  (1116 ms)
written 1592000 rows  (2071 ms)
written 1600000 rows  (1016 ms)
written 1608000 rows  (976 ms)
written 1616000 rows  (785 ms)
written 1624000 rows  (703 ms)
written 1632000 rows  (957 ms)
written 1640000 rows  (1691 ms)
written 1648000 rows  (777 ms)
written 1656000 rows  (702 ms)
written 1664000 rows  (717 ms)
written 1672000 rows  (902 ms)
written 1680000 rows  (792 ms)
written 1688000 rows  (739 ms)
written 1696000 rows  (604 ms)
written 1704000 rows  (940 ms)
written 1712000 rows  (609 ms)
written 1720000 rows  (706 ms)
written 1728000 rows  (1181 ms)
written 1736000 rows  (788 ms)
written 1744000 rows  (766 ms)
written 1752000 rows  (874 ms)
written 1760000 rows  (732 ms)
written 1768000 rows  (1053 ms)
written 1776000 rows  (959 ms)
written 1784000 rows  (886 ms)
written 1792000 rows  (959 ms)
written 1800000 rows  (3081 ms)
written 1808000 rows  (720 ms)
written 1816000 rows  (731 ms)
written 1824000 rows  (1364 ms)
written 1832000 rows  (1053 ms)
written 1840000 rows  (2102 ms)
written 1848000 rows  (879 ms)
written 1856000 rows  (716 ms)
written 1864000 rows  (878 ms)
written 1872000 rows  (818 ms)
written 1880000 rows  (939 ms)
written 1888000 rows  (1002 ms)
written 1896000 rows  (1141 ms)
written 1904000 rows  (987 ms)
written 1912000 rows  (1375 ms)
written 1920000 rows  (2081 ms)
written 1928000 rows  (1480 ms)
written 1936000 rows  (963 ms)
written 1944000 rows  (1181 ms)
written 1952000 rows  (2581 ms)
written 1960000 rows  (2349 ms)
written 1968000 rows  (1448 ms)
written 1976000 rows  (1033 ms)
written 1984000 rows  (1045 ms)
written 1992000 rows  (839 ms)
written 2000000 rows  (1236 ms)
written 2008000 rows  (991 ms)
written 2016000 rows  (903 ms)
written 2024000 rows  (1381 ms)
written 2032000 rows  (966 ms)
written 2040000 rows  (784 ms)
written 2048000 rows  (686 ms)
written 2056000 rows  (1004 ms)
written 2064000 rows  (976 ms)
written 2072000 rows  (1114 ms)
written 2080000 rows  (968 ms)
written 2088000 rows  (2180 ms)
written 2096000 rows  (1042 ms)
written 2104000 rows  (863 ms)
written 2112000 rows  (775 ms)
written 2120000 rows  (783 ms)
written 2128000 rows  (803 ms)
written 2136000 rows  (1003 ms)
written 2144000 rows  (718 ms)
written 2152000 rows  (1270 ms)
written 2160000 rows  (872 ms)
written 2168000 rows  (1082 ms)
written 2176000 rows  (1357 ms)
written 2184000 rows  (998 ms)
written 2192000 rows  (757 ms)
written 2200000 rows  (1217 ms)
written 2208000 rows  (801 ms)
written 2216000 rows  (1231 ms)
written 2224000 rows  (966 ms)
written 2232000 rows  (977 ms)
written 2240000 rows  (826 ms)
written 2248000 rows  (896 ms)
written 2256000 rows  (1587 ms)
written 2264000 rows  (966 ms)
written 2272000 rows  (792 ms)
written 2280000 rows  (1048 ms)
written 2288000 rows  (1949 ms)
written 2296000 rows  (2862 ms)
written 2304000 rows  (1402 ms)
written 2312000 rows  (1365 ms)
written 2320000 rows  (2091 ms)
written 2328000 rows  (993 ms)
written 2336000 rows  (900 ms)
written 2344000 rows  (1037 ms)
written 2352000 rows  (781 ms)
written 2360000 rows  (1002 ms)
written 2368000 rows  (964 ms)
written 2376000 rows  (1119 ms)
written 2384000 rows  (869 ms)
written 2392000 rows  (979 ms)
written 2400000 rows  (902 ms)
written 2408000 rows  (1219 ms)
written 2416000 rows  (1034 ms)
written 2424000 rows  (974 ms)
written 2432000 rows  (1039 ms)
written 2440000 rows  (970 ms)
written 2448000 rows  (970 ms)
written 2456000 rows  (787 ms)
written 2464000 rows  (970 ms)
written 2472000 rows  (1304 ms)
written 2480000 rows  (713 ms)
written 2488000 rows  (788 ms)
written 2496000 rows  (825 ms)
written 2504000 rows  (1118 ms)
written 2512000 rows  (1162 ms)
written 2520000 rows  (1163 ms)
written 2528000 rows  (1012 ms)
written 2536000 rows  (1152 ms)
written 2544000 rows  (1293 ms)
written 2552000 rows  (1117 ms)
written 2560000 rows  (1041 ms)
written 2568000 rows  (978 ms)
written 2576000 rows  (1064 ms)
written 2584000 rows  (1115 ms)
written 2592000 rows  (1361 ms)
written 2600000 rows  (1135 ms)
written 2608000 rows  (1007 ms)
written 2616000 rows  (1144 ms)
written 2624000 rows  (1085 ms)
written 2632000 rows  (998 ms)
written 2640000 rows  (1023 ms)
written 2648000 rows  (972 ms)
written 2656000 rows  (1086 ms)
written 2664000 rows  (1055 ms)
written 2672000 rows  (1224 ms)
written 2680000 rows  (985 ms)
written 2688000 rows  (1150 ms)
written 2696000 rows  (1007 ms)
written 2704000 rows  (1093 ms)
written 2712000 rows  (986 ms)
written 2720000 rows  (977 ms)
written 2728000 rows  (1002 ms)
written 2736000 rows  (1448 ms)
written 2744000 rows  (2666 ms)
written 2752000 rows  (1392 ms)
written 2760000 rows  (1296 ms)
written 2768000 rows  (1031 ms)
written 2776000 rows  (1010 ms)
written 2784000 rows  (995 ms)
written 2792000 rows  (1196 ms)
written 2800000 rows  (1212 ms)
written 2808000 rows  (875 ms)
written 2816000 rows  (837 ms)
written 2824000 rows  (970 ms)
written 2832000 rows  (938 ms)
written 2840000 rows  (1446 ms)
written 2848000 rows  (980 ms)
written 2856000 rows  (882 ms)
written 2864000 rows  (1072 ms)
written 2872000 rows  (2425 ms)
